0,8:08,8:16,8:28
0,8:35,8:43,8:55
0,9:25,9:33,9:45
0,10:17,10:25,10:37
0,12:28,12:36,12:48
0,13:35,13:43,13:55
0,14:35,14:43,14:55
0,15:41,15:49,16:01
0,16:21,16:29,16:41
0,17:01,17:09,17:21
0,17:41,17:49,18:01
