route,direction,departure_time,arrival_time,is_shuttle,shuttle_start,shuttle_end,valid_from,valid_to,remarks,timetable_type,schedule_type
hachioji,0,12:03:00,12:15:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,12:08:00,12:20:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,12:13:00,12:25:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,12:18:00,12:30:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,12:23:00,12:35:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,12:28:00,12:40:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,12:33:00,12:45:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,12:38:00,12:50:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,12:48:00,13:00:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,12:58:00,13:10:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,13:08:00,13:20:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,13:18:00,13:30:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,13:28:00,13:40:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,13:38:00,13:50:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,13:48:00,14:00:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,13:58:00,14:10:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,14:08:00,14:20:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,14:18:00,14:30:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,14:28:00,14:40:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,14:38:00,14:50:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,14:48:00,15:00:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,14:48:00,15:41:00,1,15:00:00,15:41:00,,,約5～10分間隔,1,minamiguchi_weekday
hachioji,0,15:30:00,15:41:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,15:50:00,16:01:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,16:00:00,16:11:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,16:10:00,16:21:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,16:10:00,17:41:00,1,16:20:00,17:41:00,,,約3～10分間隔,1,minamiguchi_weekday
hachioji,0,17:30:00,17:41:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,17:40:00,17:51:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,17:50:00,18:01:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,18:00:00,18:11:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,18:10:00,18:21:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,18:20:00,18:31:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,18:30:00,18:41:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,18:40:00,19:21:00,1,18:40:00,19:21:00,,,約5～10分間隔,1,minamiguchi_weekday
hachioji,0,19:10:00,19:21:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,19:20:00,19:31:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,19:30:00,19:41:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,19:40:00,19:51:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,19:50:00,20:01:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,20:00:00,20:11:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,20:10:00,20:21:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,20:20:00,20:31:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,20:30:00,20:41:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,20:45:00,20:56:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,21:00:00,21:11:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,21:10:00,21:21:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,21:15:00,21:26:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,21:20:00,21:31:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,07:30:00,07:48:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,07:40:00,07:58:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,07:45:00,08:03:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,07:50:00,08:08:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,07:55:00,08:13:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,07:38:00,09:15:00,1,07:43:00,09:15:00,,,約3～5分間隔,1,minamiguchi_weekday
hachioji,1,09:15:00,09:33:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,09:20:00,09:38:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,09:25:00,09:43:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,09:30:00,09:48:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,09:35:00,09:53:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,09:40:00,09:58:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,09:45:00,10:03:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,09:50:00,10:08:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,09:55:00,10:13:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,10:00:00,10:18:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,10:05:00,10:23:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,10:10:00,10:28:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,10:15:00,10:33:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,10:20:00,10:38:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,10:25:00,10:43:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,10:30:00,10:48:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,10:35:00,10:53:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,10:40:00,10:58:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,10:45:00,11:03:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,10:50:00,11:08:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,11:00:00,11:18:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,11:10:00,11:28:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,11:20:00,11:38:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,11:30:00,11:48:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,11:40:00,11:58:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,11:50:00,12:08:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,12:05:00,12:23:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,12:15:00,12:33:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,12:20:00,12:38:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,12:25:00,12:43:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,12:30:00,12:48:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,12:35:00,12:53:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,12:40:00,12:58:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,12:45:00,13:03:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,12:50:00,13:08:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,13:00:00,13:18:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,13:10:00,13:28:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,13:20:00,13:38:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,13:30:00,13:48:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,13:40:00,13:58:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,13:50:00,14:08:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,14:00:00,14:18:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,14:10:00,14:28:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,14:20:00,14:38:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,14:30:00,14:48:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,14:40:00,14:58:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,14:50:00,15:08:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,15:00:00,15:18:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,15:11:00,15:29:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,14:48:00,15:41:00,1,15:00:00,15:41:00,,,約5～10分間隔,1,minamiguchi_weekday
hachioji,1,15:41:00,15:59:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,15:51:00,16:09:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,16:01:00,16:19:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,16:11:00,16:29:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,16:21:00,16:39:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,16:31:00,16:49:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,16:10:00,17:41:00,1,16:20:00,17:41:00,,,約3～10分間隔,1,minamiguchi_weekday
hachioji,1,17:41:00,17:59:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,17:51:00,18:09:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,18:01:00,18:19:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,18:11:00,18:29:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,18:21:00,18:39:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,18:31:00,18:49:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,18:41:00,18:59:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,18:51:00,19:09:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,18:40:00,19:21:00,1,18:40:00,19:21:00,,,約5～10分間隔,1,minamiguchi_weekday
hachioji,1,19:21:00,19:39:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,19:31:00,19:49:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,19:41:00,19:59:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,19:51:00,20:09:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,20:01:00,20:19:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,20:11:00,20:29:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,20:21:00,20:39:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,20:31:00,20:49:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,20:41:00,20:59:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,20:56:00,21:14:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,21:11:00,21:29:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,21:21:00,21:39:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,21:26:00,21:44:00,0,,,,,,1,minamiguchi_weekday
hachioji,1,21:31:00,21:45:00,0,,,,,,1,minamiguchi_weekday
hachioji,0,07:48:00,08:00:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,08:08:00,08:20:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,08:23:00,08:35:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,08:38:00,08:50:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,08:58:00,09:10:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,09:28:00,09:40:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,09:58:00,10:10:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,10:28:00,10:40:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,11:28:00,11:40:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,11:58:00,12:10:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,12:28:00,12:40:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,12:58:00,13:10:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,13:28:00,13:40:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,14:28:00,14:40:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,15:10:00,15:22:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,15:40:00,15:52:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,16:10:00,16:22:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,16:40:00,16:52:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,17:10:00,17:22:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,17:40:00,17:52:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,18:10:00,18:22:00,0,,,,,,2,minamiguchi_saturday
hachioji,0,19:10:00,19:22:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,08:00:00,08:18:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,08:20:00,08:38:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,08:35:00,08:53:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,08:50:00,09:08:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,09:10:00,09:28:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,09:40:00,09:58:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,10:10:00,10:28:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,10:40:00,10:58:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,11:40:00,11:58:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,12:10:00,12:28:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,12:40:00,12:58:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,13:10:00,13:28:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,13:40:00,13:58:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,14:40:00,14:58:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,15:22:00,15:40:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,15:52:00,16:10:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,16:22:00,16:40:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,16:52:00,17:10:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,17:22:00,17:40:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,17:52:00,18:10:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,18:22:00,18:40:00,0,,,,,,2,minamiguchi_saturday
hachioji,1,19:22:00,19:40:00,0,,,,,,2,minamiguchi_saturday
学生会館,0,08:06:00,08:14:00,0,,,,,,1,kaikan_weekday
学生会館,0,08:22:00,08:28:00,0,,,,,,1,kaikan_weekday
学生会館,0,08:36:00,08:42:00,0,,,,,,1,kaikan_weekday
学生会館,0,08:50:00,08:56:00,0,,,,,,1,kaikan_weekday
学生会館,0,09:04:00,09:10:00,0,,,,,,1,kaikan_weekday
学生会館,0,10:18:00,10:24:00,0,,,,,,1,kaikan_weekday
学生会館,0,10:42:00,10:48:00,0,,,,,,1,kaikan_weekday
学生会館,0,17:02:00,17:08:00,0,,,,,,1,kaikan_weekday
