route,direction,departure_time,arrival_time,is_shuttle,shuttle_start,shuttle_end,valid_from,valid_to,remarks,timetable_type
学生会館,0,08:06:00,08:14:00,0,,,,,,1
学生会館,0,08:22:00,08:28:00,0,,,,,,1
学生会館,0,08:36:00,08:42:00,0,,,,,,1
学生会館,0,08:50:00,08:56:00,0,,,,,,1
学生会館,0,09:04:00,09:10:00,0,,,,,,1
学生会館,0,10:18:00,10:24:00,0,,,,,,1
学生会館,0,10:42:00,10:48:00,0,,,,,,1
学生会館,0,17:02:00,17:08:00,0,,,,,,1
